,thuong_hieu,dong_xe,nam_dang_ky,so_km_da_di,tinh_trang,loai_xe,dung_tich_xe,xuat_xu,gia_actual,gia_pred,residual,residual_z,outside_p10p90,p10,p90,iso_score_raw,iso_flag,lof_flag,lof_score_raw,dbscan_flag,resid_flag_cheap,resid_flag_expensive,resid_score_raw,resid_score,iso_score,lof_score,p10p90_score,anomaly_score,anomaly_flag
5492,Yamaha,Nouvo,2009.0,99999.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,3.5999999999999996,3.7228808,-0.12288084030151403,-0.10991698063477265,1,4.700000000000001,65.99999999999997,-0.037082371786730406,0,0,0.9937554023262113,0,0,0,0.10991698063477265,0.4650433345943155,30.338632534898572,3.1160674577986427,100,37.29521683554797,0
3390,Honda,Sonic,2019.0,270000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nhật Bản,17.999999999999996,21.979221,-3.979221343994144,-0.22023888891613352,0,4.700000000000001,65.99999999999997,-0.038761716894018305,0,0,1.350920766736819,1,0,0,0.22023888891613352,0.9318429920830874,28.731773947140105,19.254113567652762,0,15.448765404771379,0
1080,Yamaha,Jupiter,2013.0,50000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,11.500000000000002,7.3571224,4.142877578735353,0.012117525551804998,0,4.700000000000001,65.99999999999997,-0.03777863126224262,0,0,1.000111222093932,1,0,0,0.012117525551804998,0.0512293166307506,29.67242609961629,3.4032467945931333,0,11.271806862983428,0
5969,Yamaha,Jupiter,2009.0,56000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,8.500000000000002,6.380252,2.1197481155395526,-0.0457600147915038,0,4.700000000000001,65.99999999999997,-0.03783612202615855,0,0,1.0176277656134987,1,0,0,0.0457600147915038,0.1935791245592849,29.617416841951385,4.194708719997107,0,11.535630973435676,0
4102,Honda,Cub,1986.0,30000.0,Đã sử dụng,Xe số,Dưới 50 cc,Thái Lan,14.0,15.357037,-1.3570365905761719,-0.14522361845794737,0,4.700000000000001,65.99999999999997,0.00478915841092048,1,0,1.06997067492475,1,0,0,0.14522361845794737,0.6144345724697993,70.40283827122963,6.559754069181021,0,29.770075864659983,0
3025,Honda,Blade,2018.0,41449.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,9.5,8.333603,1.1663970947265625,-0.07303341136459217,0,4.700000000000001,65.99999999999997,-0.03897433674066214,0,0,1.129653227105051,0,0,0,0.07303341136459217,0.30897970434624694,28.52833153079288,9.256431504936511,0,12.434496391362423,0
6909,Yamaha,Exciter,2011.0,0.0,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Việt Nam,11.500000000000002,15.161253,-3.6612529754638654,-0.2111424729861134,0,4.700000000000001,65.99999999999997,-0.00908984014837888,0,1,2.1362538517328256,1,0,0,0.2111424729861134,0.8933537753295172,57.12290675047503,54.738353642761034,0,36.59525130296215,0
2603,Honda,Winner X,2019.0,70000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,18.600000000000005,18.023289,0.5767112731933643,-0.08990310040157189,0,4.700000000000001,65.99999999999997,-0.026513254721570734,0,0,1.115418182741236,0,0,0,0.08990310040157189,0.3803595887869758,40.45154884225819,8.613239792609761,0,17.393141489533825,0
5411,Piaggio,Vespa,2014.0,16000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,35.0,17.685276,17.31472396850586,0.3889367477955311,0,4.700000000000001,65.99999999999997,-0.033080983187198154,0,0,1.0012601691715526,0,0,0,0.3889367477955311,1.6456459344973517,34.1673069426866,3.4551604535421716,0,14.15149253045155,0
4189,Honda,Future,2001.0,22000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,9.699999999999998,17.169828,-7.469828414916995,-0.32009792178832874,0,4.700000000000001,65.99999999999997,-0.03770029778140732,0,0,0.9953872963893534,0,0,0,0.32009792178832874,1.3543716001181996,29.747378428260937,3.189802439578983,0,12.026554353377621,0
5667,Honda,Wave,2002.0,16500.0,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản,14.499999999999998,8.472881,6.027118682861326,0.06602175783375919,0,4.700000000000001,65.99999999999997,-0.023346189649352034,0,0,1.0311675329341556,0,0,0,0.06602175783375919,0.2793116400640797,43.4819120994586,4.806485255770766,0,17.650866285924028,0
647,Kawasaki,W175,2024.0,400.0,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Thái Lan,56.999999999999986,138.0378,-81.03779602050783,-2.4247249812657037,0,4.700000000000001,65.99999999999997,0.019035341442600384,1,0,1.1343086251261307,1,1,0,2.4247249812657037,10.259576430332553,84.03410527399785,9.46677952691755,0,42.07533052179413,0
7138,Honda,Click,2007.0,55555.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,10.3,8.96207,1.33792953491211,-0.06812622380807128,0,4.700000000000001,65.99999999999997,-0.05583675876462302,0,0,1.0255016042023564,1,0,0,0.06812622380807128,0.2882161633025671,12.39375173416748,4.550477735893208,0,4.344009474358544,0
5390,Suzuki,Raider,2011.0,1234.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nhật Bản,10.499999999999998,10.605692,-0.10569190979004084,-0.10942524096253012,0,4.700000000000001,65.99999999999997,-0.022310623376959715,0,0,1.0803537342980722,1,0,0,0.10942524096253012,0.4629626607358555,44.47277964107662,7.02889891810706,0,18.750816758534956,0
4975,Honda,Air Blade,2017.0,90000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,23.000000000000004,20.704992,2.29500770568848,-0.040746201200270164,0,4.700000000000001,65.99999999999997,-0.05845832857675681,0,0,0.9862061575193211,0,0,0,0.040746201200270164,0.17236442202593655,9.88533821763983,2.7749647840015497,0,2.752130331322615,0
1418,Yamaha,Grande,2014.0,140000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,14.0,9.162375,4.837624549865723,0.03199279630510229,0,4.700000000000001,65.99999999999997,-0.04315342325814203,0,0,1.0399504269967503,1,0,0,0.03199279630510229,0.1353265709718748,24.529629280459673,5.203328744763641,0,9.590830808336882,0
2431,Honda,Air Blade,2015.0,100000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,12.999999999999996,14.910939,-1.910939216613773,-0.16106962444419567,0,4.700000000000001,65.99999999999997,-0.05735175003643339,0,0,1.0034126448808505,0,0,0,0.16106962444419567,0.6814829972312794,10.944152884637928,3.5524172306776385,0,3.7057681251738273,0
5206,Honda,Air Blade,2014.0,50000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,13.5,13.7218,-0.2217998504638672,-0.11274684847345662,0,4.700000000000001,65.99999999999997,-0.06042602789103191,0,0,0.9903155271958001,0,0,0,0.11274684847345662,0.4770172150176598,8.002571818078493,2.9606412351067424,0,2.179088917565474,0
6325,Honda,Wave,2006.0,999999.0,Đã sử dụng,Xe số,100 - 175 cc,Hàn Quốc,5.200000000000001,5.564867,-0.36486701965331925,-0.11683970363038046,0,4.700000000000001,65.99999999999997,-0.013021121881220676,0,0,1.0182176322929646,1,0,0,0.11683970363038046,0.49433511148234593,53.361313147170556,4.221361068238085,0,21.839172911956613,0
232,SYM,Shark,2010.0,30000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đài Loan,1.7999999999999998,5.101124,-3.3011238098144533,-0.2008399240425816,1,4.700000000000001,65.99999999999997,-0.020515011329730215,0,0,1.0229081321370805,1,0,0,0.2008399240425816,0.8497611073542979,46.190886673307155,4.43329511981534,100,44.61615328265421,0
1028,Honda,Wave,2020.0,30000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,11.500000000000002,11.236647,0.2633533477783221,-0.09886762111071912,0,4.700000000000001,65.99999999999997,-0.04967210047873444,0,0,1.0422396700437677,0,0,0,0.09886762111071912,0.41829072378790955,18.292321399382974,5.306765173742117,0,7.1283481607252694,0
6394,Suzuki,Satria,2018.0,7879.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nước khác,35.0,22.855515,12.144485473632812,0.24102694147060486,0,4.700000000000001,65.99999999999997,-0.008476559409177076,0,0,1.0617376724648766,1,0,0,0.24102694147060486,1.0198024551077611,57.70971610741821,6.187756707288916,0,24.508228982334533,0
4256,Honda,SH,2017.0,70000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,65.99999999999997,58.514603,7.485397338867159,0.10774008742174326,0,4.700000000000001,65.99999999999997,-0.05474413763215896,0,0,1.2119436684212364,0,0,0,0.10774008742174326,0.45583235354746726,13.439211444769574,12.974616605421586,0,7.043195652658768,0
4495,Honda,Vision,2025.0,4000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,34.5,35.97907,-1.4790687561035156,-0.14871470576203585,0,4.700000000000001,65.99999999999997,-0.050232599892388596,0,0,1.0588824134030335,0,0,0,0.14871470576203585,0.6292062382540398,17.756015137879473,6.058745590906896,0,7.217899271816896,0
7028,Honda,Wave,2008.0,5000.0,Đã sử dụng,Xe số,100 - 175 cc,Hàn Quốc,4.6,6.3254004,-1.7254003524780277,-0.15576174213136268,1,4.700000000000001,65.99999999999997,-0.04086009994752554,0,0,1.2683192757736435,1,0,0,0.15576174213136268,0.6590240161982277,26.72396458425083,15.521874098951258,100,39.04239950315784,0
3121,Yamaha,Mio,2006.0,70000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,4.9,5.5483537,-0.6483536720275875,-0.12494966913583232,0,4.700000000000001,65.99999999999997,-0.03176433292559466,0,0,1.0415371520371326,1,0,0,0.12494966913583232,0.5286504091341568,35.42712588683964,5.275022823800685,0,14.487236215144858,0
747,Peugeot,Django,2024.0,2000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,39.599000000000004,46.514927,-6.915926910400387,-0.3042519478864714,0,4.700000000000001,65.99999999999997,-0.053063944243800176,0,0,1.3721135840611551,1,0,0,0.3042519478864714,1.2873233111138231,15.046881698764881,20.211683078185327,0,10.074481983519329,0
2680,Honda,Vision,2014.0,62000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,14.999999000000004,12.040193,2.959806395935063,-0.021727688685432844,0,4.700000000000001,65.99999999999997,-0.0539046472402942,0,0,0.985205353045794,0,0,0,0.021727688685432844,0.09189232662644178,14.24246643962118,2.729744753309661,0,4.549144006927583,0
4350,Honda,SH,2023.0,5100.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,70.0,88.860596,-18.860595703125,-0.6459641628063888,1,4.700000000000001,65.99999999999997,-0.052873189960161715,0,0,1.2700866903460821,0,0,0,0.6459641628063888,2.7331933778057067,15.229402347728566,15.601732396276114,100,35.40229368083974,0
2474,Yamaha,Exciter,2013.0,500000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,10.499999999999998,16.120964,-5.6209640502929705,-0.26720574469364095,0,4.700000000000001,65.99999999999997,-0.028284634309919343,0,0,1.3832412735369632,1,0,0,0.26720574469364095,1.1305715359580772,38.756628309625796,20.714473056583905,0,20.212279746981626,0
266,Honda,Chaly,2024.0,1000.0,Đã sử dụng,Xe số,Dưới 50 cc,Thái Lan,12.5,19.777184,-7.277183532714844,-0.3145867510281668,0,4.700000000000001,65.99999999999997,-0.010986565787888924,0,0,1.2725264533802503,1,0,0,0.3145867510281668,1.3310524546893097,55.3080505489463,15.711969872430881,0,26.10551902647176,0
2965,Honda,Winner,2016.0,50000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Đang cập nhật,6.999999999999998,13.328001,-6.328001022338869,-0.28743260689807765,0,4.700000000000001,65.99999999999997,-0.02857238629882808,0,0,0.9989049790333885,0,0,0,0.28743260689807765,1.216156461891586,38.481296722023,3.348744292193809,0,15.706275727331805,0
5448,Honda,Wave,2015.0,37000.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,8.000000000000002,8.099329,-0.09932899475097479,-0.10924321115248876,0,4.700000000000001,65.99999999999997,-0.048471912603485046,0,0,0.9837139363508977,0,0,0,0.10924321115248876,0.46219244696504813,19.440704888815116,2.6623570562104146,0,6.967793484313021,0
3448,Yamaha,Sirius,2008.0,100000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,9.000000000000002,5.77655,3.22345018386841,-0.014185386400797362,0,4.700000000000001,65.99999999999997,-0.0325851853855898,0,0,1.0221236404391623,0,0,0,0.014185386400797362,0.059978954405165,34.641704344297985,4.397848896706067,0,13.648725219148247,0
3567,Honda,Dylan,2005.0,30000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,16.8,12.807105,3.992894935607911,0.007826833020100952,0,4.700000000000001,65.99999999999997,-0.056418730481343604,0,0,1.194750721261604,1,0,0,0.007826833020100952,0.03307432062505267,11.836899990718958,12.19777595491703,0,5.909647095012337,0
932,Honda,Blade,2018.0,15000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,16.500000000000004,9.699332,6.800667762756351,0.08815139357562209,0,4.700000000000001,65.99999999999997,-0.03912578678134593,0,0,1.2098127294158236,0,0,0,0.08815139357562209,0.37294767796062667,28.383418613589026,12.878332935857527,0,13.336887346061564,0
3675,Honda,Lead,2014.0,12368.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,14.499999999999998,13.200872,1.2991275787353498,-0.06923626734452012,0,4.700000000000001,65.99999999999997,-0.05616448732211077,0,0,0.999254166907602,0,0,0,0.06923626734452012,0.2929130358520378,12.080169109150425,3.364521885926504,0,3.9099905986594554,0
3843,Hãng khác,Dòng khác,2008.0,10000.0,Đã sử dụng,Xe số,100 - 175 cc,Hàn Quốc,2.75,4.370285,-1.6202850341796875,-0.15275461076078706,1,4.700000000000001,65.99999999999997,-0.017078981941486993,0,0,1.0130199329583462,1,0,0,0.15275461076078706,0.646300089322086,49.478604788141645,3.9865098763660844,100,45.7814568355213,0
3638,Kymco,Candy S,2008.0,2000.0,Đã sử dụng,Tay ga,100 - 175 cc,Thái Lan,4.6,8.642558,-4.042558097839356,-0.22205082215746938,1,4.700000000000001,65.99999999999997,-0.028787560199649953,0,0,1.2864488919294377,1,0,0,0.22205082215746938,0.9395097359748897,38.27541049357796,16.34103690315813,100,44.341239704925826,0
4191,Honda,Lead,2021.0,10000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,25.000000000000004,33.262154,-8.262153625488278,-0.34276470370915635,0,4.700000000000001,65.99999999999997,-0.05516111661650591,0,0,0.9814744573695883,0,0,0,0.34276470370915635,1.4502804381889665,13.040230759379199,2.5611691509328147,0,4.804107198923536,0
4556,Honda,SH Mode,2023.0,2800.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,58.50000000000001,58.47262,0.027381896972663355,-0.10561827519011742,0,4.700000000000001,65.99999999999997,-0.04459908117732242,0,0,1.4072843898387102,0,0,0,0.10561827519011742,0.4468544339446591,23.146371108976638,21.80082956862271,0,13.430595600824311,0
3845,Honda,Wave,1999.0,20000.0,Đã sử dụng,Xe số,100 - 175 cc,Thái Lan,46.79999999999999,20.54527,26.254729080200185,0.6446917629511768,0,4.700000000000001,65.99999999999997,-0.02768911357346071,0,0,1.2090135034805765,1,0,0,0.6446917629511768,2.7278095349602136,39.32644424883569,12.842220965659928,0,19.395271469284815,0
6935,Honda,Air Blade,2009.0,50000.0,Đã sử dụng,Tay ga,100 - 175 cc,Thái Lan,28.500000000000004,16.21062,12.28937911987305,0.24517204834997952,0,4.700000000000001,65.99999999999997,-0.03787306565826343,0,0,1.18793078477433,0,0,0,0.24517204834997952,1.0373414417124132,29.58206782866454,11.889626116033503,0,13.991199038272555,0
4273,Yamaha,Sirius,2012.0,149494.0,Đã sử dụng,Xe số,50 - 100 cc,Nhật Bản,8.000000000000002,6.1349053,1.8650946617126483,-0.05304512225276722,0,4.700000000000001,65.99999999999997,-0.00553333143622825,0,0,1.104869167781775,1,0,0,0.05304512225276722,0.22440424099049888,60.52590387224372,8.136596459317209,0,25.731964955875032,0
4038,Yamaha,Exciter,2019.0,9000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Nhật Bản,30.0,23.548943,6.451057434082031,0.07814976675421137,0,4.700000000000001,65.99999999999997,-0.03811677113316908,0,0,1.0460768294294447,0,0,0,0.07814976675421137,0.330628286941229,29.348881550551447,5.480142161735064,0,11.831598478988617,0
5042,Honda,Winner,2018.0,20000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,16.500000000000004,16.463514,0.036485671997073865,-0.10535783505722576,0,4.700000000000001,65.99999999999997,-0.038741967530326604,0,0,1.2030849635017276,0,0,0,0.10535783505722576,0.44575244643624784,28.75067085791387,12.574347702806854,0,13.459088103247993,0
3650,Honda,67,2022.0,12345.0,Đã sử dụng,Tay côn/Moto,Dưới 50 cc,Đang cập nhật,55.00000000000002,43.331474,11.668525695800803,0.22741071880942643,0,4.700000000000001,65.99999999999997,-0.008086766565860326,0,0,1.458146421330331,1,0,0,0.22741071880942643,0.9621888027195272,58.08268410250877,24.098963405891986,0,29.211979530569668,0
2027,Honda,Vario,2023.0,25.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,45.0,38.86401,6.135990142822266,0.06913634463146742,0,4.700000000000001,65.99999999999997,-0.04265773565770603,0,0,0.983308039244785,0,0,0,0.06913634463146742,0.292490237797191,25.003921237574016,2.6440171305988955,0,9.23236599809756,0
5083,Honda,CB,2022.0,20222.0,Đã sử dụng,Tay côn/Moto,Trên 175 cc,Đang cập nhật,114.99999999999999,104.248566,10.75143432617186,0.20117463569670557,1,4.700000000000001,65.99999999999997,-0.013092943205014362,0,0,1.1703880833812765,1,0,0,0.20117463569670557,0.8511773562928505,53.29259188766218,11.096982281602145,100,49.34669171866612,0
741,Honda,PS,2007.0,45000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,18.499999999999996,15.825556,2.674444198608395,-0.02989130964429139,0,4.700000000000001,65.99999999999997,-0.05210485349720595,0,1,1.7297450387842837,1,0,0,0.02989130964429139,0.12643465395588271,15.964574670814855,36.370788864324766,0,13.904246592398358,0
4260,Yamaha,Nouvo,2009.0,29999.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,5.9,4.2921147,1.6078852653503422,-0.06040334993194008,0,4.700000000000001,65.99999999999997,-0.040499548093814675,0,0,0.9736624869137642,0,0,0,0.06040334993194008,0.25553874739880234,27.068953735053302,2.208195565061893,0,9.978814118046486,0
179,Honda,Lead,2012.0,39.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,11.599999999999996,9.192702,2.407297706604,-0.03753381703189765,0,4.700000000000001,65.99999999999997,-0.047497712071244425,0,0,1.0430225112891374,0,0,0,0.03753381703189765,0.15877201909455982,20.372855454316092,5.342136823328909,0,7.869096483094317,0
6841,Piaggio,Liberty,2024.0,1000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,42.99999999999999,41.9888,1.011199951171868,-0.07747327994475915,0,4.700000000000001,65.99999999999997,-0.02612214507302779,0,0,1.1562179492779001,1,0,0,0.07747327994475915,0.32776590161933444,40.825776804568676,10.456723453816677,0,17.992533192840458,0
1002,Keeway,Dòng khác,2000.0,2000.0,Đã sử dụng,Tay ga,Dưới 50 cc,Hàn Quốc,8.500000000000002,8.128897,0.37110328674316584,-0.09578511870398942,0,4.700000000000001,65.99999999999997,-0.014624945238331244,0,0,1.1769514414174815,1,0,0,0.09578511870398942,0.405247883158286,51.826716521714154,11.393538961442996,0,22.96578065676088,0
134,Honda,Wave,2013.0,500000.0,Đã sử dụng,Xe số,100 - 175 cc,Đang cập nhật,7.9,8.682339,-0.782338714599609,-0.12878270347591478,0,4.700000000000001,65.99999999999997,-0.02830502830418874,0,0,1.0929406677158542,1,0,0,0.12878270347591478,0.5448689385719356,38.737114592827346,7.597622910180116,0,16.501101318293763,0
1773,Honda,Wave,2008.0,123456.0,Đã sử dụng,Xe số,100 - 175 cc,Nhật Bản,13.5,9.012,4.48799991607666,0.021990760244010817,0,4.700000000000001,65.99999999999997,-0.044023203314083825,0,0,1.0212854087762264,0,0,0,0.021990760244010817,0.09300544835676977,23.697392031376175,4.359974504127377,0,8.995353970476351,0
1225,Honda,Future,2009.0,20000.0,Đã sử dụng,Xe số,100 - 175 cc,Việt Nam,84.99999999999997,27.394108,57.605892181396456,1.541583553718167,1,4.700000000000001,65.99999999999997,-0.039809887716022396,0,0,0.9937059614290872,0,0,0,1.541583553718167,6.522783600009606,27.72884591319051,3.1138335360441687,100,39.79630991508784,0
6336,Honda,Wave,2010.0,0.0,Đã sử dụng,Xe số,100 - 175 cc,Đài Loan,8.800000000000002,5.7891564,3.0108435630798365,-0.02026762112467292,0,4.700000000000001,65.99999999999997,-0.03669167344916757,0,0,1.3828205808278005,1,0,0,0.02026762112467292,0.08571441466053402,30.712466939876638,20.695464611154847,0,16.156487758109936,0
2481,Yamaha,Sirius,2007.0,60000.0,Đã sử dụng,Xe số,50 - 100 cc,Việt Nam,6.999999999999998,6.395237,0.6047630310058576,-0.08910059775701613,0,4.700000000000001,65.99999999999997,-0.007242616868605334,0,0,1.1305201802781542,1,0,0,0.08910059775701613,0.37696399886790843,58.89039729052555,9.295603641086137,0,25.422394149408014,0
1728,Suzuki,Hayate,2012.0,1000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,3.7,3.3101716,0.38982839584350604,-0.09524943214655288,1,4.700000000000001,65.99999999999997,-0.03099385413714434,0,0,1.1762736743786408,1,0,0,0.09524943214655288,0.4029812590087564,36.16434806501751,11.36291495135008,100,41.848938777534244,0
3309,Hãng khác,Dòng khác,2000.0,1000.0,Đã sử dụng,Tay côn/Moto,100 - 175 cc,Việt Nam,84.99999999999997,11.444124,73.55587577819821,1.997879522855395,1,4.700000000000001,65.99999999999997,-0.023268675879424994,0,0,1.0617231469001718,1,0,0,1.997879522855395,8.453486263015952,43.55608009883899,6.187100388797998,100,48.477781554640686,0
311,Honda,Vision,2022.0,15000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,29.000000000000004,28.95431,0.04569053649902699,-0.10509450296392268,0,4.700000000000001,65.99999999999997,-0.05358146695662258,0,0,0.9979272818341782,0,0,0,0.10509450296392268,0.4446382223181681,14.551697110528739,3.3045683332276665,0,5.038295566139021,0
3547,Honda,Monkey,1982.0,12345.0,Đã sử dụng,Tay ga,Dưới 50 cc,Nhật Bản,4.5,13.384195,-8.884195327758789,-0.36056002742586585,1,4.700000000000001,65.99999999999997,-0.03026194000018334,0,0,1.0436263411419744,1,0,0,0.36056002742586585,1.525576915065312,36.86467017949757,5.369420079149839,100,41.284720109568966,0
5229,Honda,SH,2011.0,27000.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,118.00000000000003,122.2169,-4.216903686523409,-0.22703848806136048,1,4.700000000000001,65.99999999999997,-0.055628336211279106,0,0,1.310962443793664,0,0,0,0.22703848806136048,0.9606138010864805,12.59317802735154,17.448649425872933,100,33.69375991838654,0
3069,Honda,Lead,2013.0,60000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nhật Bản,11.0,11.711586,-0.7115859985351562,-0.1267586149274981,0,4.700000000000001,65.99999999999997,-0.05237296074132214,0,0,1.055714969327712,0,0,0,0.1267586149274981,0.536304512377293,15.708039890811177,5.915628806270526,0,6.253244365820165,0
4022,Honda,SH,2006.0,50000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,60.00000000000001,56.798923,3.2010765075683665,-0.014825450902966384,0,4.700000000000001,65.99999999999997,-0.05033782986148816,0,0,0.9921478974550839,0,0,0,0.014825450902966384,0.06268722781194129,17.655327269255334,3.0434344695051725,0,6.066145917701609,0
187,SYM,Dòng khác,2019.0,7500.0,Đã sử dụng,Tay ga,100 - 175 cc,Đang cập nhật,10.499999999999998,17.085384,-6.585384368896486,-0.2947958109317696,0,4.700000000000001,65.99999999999997,-0.024072744334804164,0,0,1.2406877506004554,1,0,0,0.2947958109317696,1.2473120245036957,42.78671810346074,14.273380062956598,0,20.35241209941375,0
3173,Honda,Air Blade,2021.0,7000.0,Đã sử dụng,Tay ga,100 - 175 cc,Việt Nam,35.0,34.74889,0.2511100769042969,-0.0992178757122344,0,4.700000000000001,65.99999999999997,-0.056261964112767404,0,0,0.9963332953620909,0,0,0,0.0992178757122344,0.4197727388343155,11.98689976415754,3.232546155972383,0,3.9121845115439347,0
1169,Honda,SH,2009.0,370000.0,Đã sử dụng,Tay ga,100 - 175 cc,Nước khác,129.99999999999994,91.92034,38.079658508300724,0.9829784828482672,1,4.700000000000001,65.99999999999997,-0.03781773152233814,0,1,1.8015887355967777,0,0,0,0.9829784828482672,4.1591854732573355,29.635013546088484,39.61695158722952,100,48.53096887142994,0
